Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1.559000000000000000e+03,8.855867532497176953e-01,1.425492043497377827e-02,1.348074558695247505e-02,8.974813580850803541e-04,1.176243126694615643e-02,1.930302710957407589e-02,6.764694922649699613e-03,4.131404015145673236e-02,8.278079540183838885e-04,5.808097965625969722e-03
1.560000000000000000e+03,4.451671042423891445e-01,4.098337425514886334e-02,5.277496469505620590e-03,8.061738982026533940e-02,5.455034011142111117e-02,4.020291692006415507e-02,9.499485015162530133e-02,9.414755497475586765e-02,1.071743351494501215e-02,1.333415395398796777e-01
1.561000000000000000e+03,8.314080352578580024e-01,3.075182194485992938e-03,3.106364011067311477e-03,1.622923950838450367e-03,5.050820728831016682e-02,6.808168366427613805e-02,1.172026186089225076e-02,8.745577486006610862e-03,1.438040991172021520e-02,7.351354374544816217e-03
1.562000000000000000e+03,6.515592328153154700e-01,2.590707706984765046e-01,3.819231475736145544e-03,8.718164550768171123e-03,3.615659014650420000e-03,5.024075172892124991e-02,1.769145936882570228e-02,1.189578691563592363e-03,1.499840141758339556e-03,2.595311513984397897e-03
1.563000000000000000e+03,7.813521045080644711e-01,1.366637693752684700e-02,1.810925783254819371e-02,5.858170107709694679e-03,8.515400042495979704e-02,3.321321210409623748e-02,3.562441992762784004e-02,1.120757335662920726e-02,3.796415599819696982e-03,1.201846920101805501e-02
1.564000000000000000e+03,6.560894473321151610e-01,9.475433332305473189e-03,3.274011932294046412e-02,9.193092997622309345e-03,1.262631724813800260e-01,4.286870862812252464e-02,5.074976541378796446e-02,2.483155701952188127e-02,2.911254500520175925e-03,4.487744897168408770e-02
1.565000000000000000e+03,7.393445522492392286e-01,2.117030965270929807e-02,1.714247318064299891e-02,1.156421727399837337e-03,1.084957776530960372e-01,4.985200901219190989e-02,9.972946957756389716e-03,3.244897940148167015e-02,1.434765460340607993e-02,6.068875562076483064e-03
1.566000000000000000e+03,2.774295614060226511e-01,6.335506547799059016e-03,7.214286656669374742e-02,3.418537080039715237e-01,5.656459027069462436e-02,1.788475502001456163e-01,4.372803919155372754e-02,6.875473829845111032e-03,2.169752893666111217e-03,1.405295108960773545e-02
1.567000000000000000e+03,8.067884400529254929e-01,1.780019514787355844e-02,1.204213858055730862e-01,3.990868679813143992e-03,6.514034503814184092e-03,4.474387706391826786e-03,1.636143672886320941e-02,9.339624962270630729e-03,3.323640296239966686e-03,1.098598611623483393e-02
1.568000000000000000e+03,3.974384402082180301e-02,2.367285565925089132e-03,5.716152062307090498e-01,4.180358630342574655e-02,2.018145488743293969e-01,1.952974455149514288e-02,6.525102438407862082e-02,3.880872363214062613e-03,4.635625373894389917e-02,7.637633967057305337e-03
1.569000000000000000e+03,4.300634919707747583e-01,4.065067595519489090e-03,1.846262511255801833e-02,1.440086194057871305e-02,2.688170519443130457e-01,4.792299057030344200e-02,5.600473899497990932e-02,8.517808329608421436e-02,2.345723163070787334e-02,5.162785694418055293e-02
1.570000000000000000e+03,2.596740053503412415e-01,4.218616342191192636e-01,3.669963720481223685e-02,5.228508593703846269e-03,1.504100151215520542e-01,8.756574966384386705e-02,1.399346319973319118e-02,1.111045912796773671e-03,1.966351611137034591e-02,3.792424622727246040e-03
1.571000000000000000e+03,2.285413422618975954e-01,5.571178861623582446e-01,2.366760345646748073e-02,2.801981422998576360e-02,3.290973772006250582e-03,1.421583576152810335e-01,9.348316638719249977e-03,1.728422226157815640e-03,5.755411219054808923e-05,6.069729524936105271e-03
1.572000000000000000e+03,7.916026213490146013e-02,6.609307423804796841e-03,6.641986402393643685e-01,3.435885221093606251e-02,9.002541042148586026e-02,3.213218063355359477e-02,6.375783937805724888e-02,9.195678385461331789e-03,3.765199735946098657e-03,1.679662943648916468e-02
1.573000000000000000e+03,7.598595058111865530e-01,1.514598733153553478e-02,1.762864003282459818e-02,3.185768519507510641e-03,5.914897777480261631e-02,2.439918595484737857e-02,3.016351016473949390e-02,5.709731129753088663e-02,1.039891345523862379e-02,2.297219965778676473e-02
1.574000000000000000e+03,6.674234581748847428e-02,8.752916850782131719e-03,4.777868415623426346e-01,2.112130748827521429e-02,2.157080016384990695e-01,2.895848509669438076e-02,9.449326638173949355e-02,3.405689863337640899e-02,1.176737822830858059e-02,4.061255830249359267e-02
1.575000000000000000e+03,6.231775630580527192e-01,6.915421904671164091e-03,2.213532109332941311e-02,2.438152358018587720e-02,1.222372214527471107e-01,1.214247391672050869e-01,1.966950767185455390e-02,3.401964222288512973e-02,6.449529560860656381e-03,1.958953028820835732e-02
1.576000000000000000e+03,7.772994368135781595e-01,5.160711367903655575e-03,2.563331191362588912e-02,4.966093990430902640e-03,1.240921650166337820e-01,5.647943275553482696e-03,1.240984694219129936e-02,7.346005533125361635e-03,1.570125392440127610e-02,2.174323122255609336e-02
1.577000000000000000e+03,9.045307884122552600e-02,5.258327041883372605e-02,5.719413376175436214e-01,8.294069481580394754e-03,3.202919338905398094e-02,1.103775500557276947e-02,3.538918948249175633e-02,2.175134076366751559e-02,1.614869155916812127e-01,1.503384940834953665e-02
1.578000000000000000e+03,4.485358802854232385e-01,2.467987982511335443e-02,8.769503499458467313e-03,9.179440966350027598e-02,2.290930338816774547e-01,8.112271593705042139e-02,3.142556100948164233e-02,1.364858915409503624e-02,6.443198428584225208e-03,6.448722831561583269e-02
1.579000000000000000e+03,4.442668045206298322e-01,2.004103847687970300e-02,4.626291088561068632e-02,2.892425804465768580e-01,2.033642642894802760e-02,7.345433507275975216e-02,8.340773179913282820e-02,4.574243032037654186e-03,3.795964028311820423e-04,1.803433293459338546e-02
1.580000000000000000e+03,7.387159089916852661e-01,5.976408739818800733e-03,1.668268246893853763e-03,8.057624910389032599e-03,1.761650464340442090e-01,2.123135874678129878e-02,2.967031300421152373e-02,8.719503240235602221e-03,6.973651526532255278e-03,2.821916159408154479e-03
1.581000000000000000e+03,7.857488974496018574e-01,6.653339715194647730e-02,1.968809361906175351e-02,9.436294199985144565e-04,4.398152027602334271e-03,8.647244535592831047e-04,6.496003435585637198e-02,1.615164490002243824e-02,1.313846737689493716e-03,3.939757988466165151e-02
1.582000000000000000e+03,5.992085716779256277e-01,4.538608423663638425e-03,1.224334444344731248e-03,8.627244808793518849e-02,5.668492634438073927e-03,1.391439261437382169e-01,6.407139893689341344e-03,1.495813756026767860e-01,1.055977846239593418e-03,6.899125245348762883e-03
1.583000000000000000e+03,7.419752517722362217e-01,1.019992898419487676e-01,4.040292013648522085e-02,3.476654574506001720e-04,1.603792836795928795e-02,3.130440487578974029e-02,3.014228629321379777e-02,1.723967336099218803e-02,8.158348451248584668e-03,1.239223144267558550e-02
1.584000000000000000e+03,6.696067265311229644e-01,6.836048539038620982e-03,1.008041628304607445e-03,3.015661617123241173e-03,1.207997766043006002e-02,5.872570165716123336e-02,1.953267681898320646e-02,2.066608993560999363e-01,7.387987011843557758e-03,1.514627917989251615e-02
1.585000000000000000e+03,4.385215999337478410e-01,5.648963394049530753e-03,1.633709582815151551e-01,3.110669406449688770e-02,1.623654661291047685e-01,7.588849194903915518e-02,6.032501774758271956e-02,6.985536879080661218e-03,4.029654640159364282e-02,1.549072521978966076e-02
1.586000000000000000e+03,4.963808092852461940e-01,3.040856145746724352e-03,1.397221464907169308e-01,1.794017890681069358e-02,5.955544340202138104e-02,4.714503842017460367e-02,8.870134762545053148e-03,1.922871505943887782e-01,1.739646426517765191e-03,3.331859556583184612e-02
1.587000000000000000e+03,3.274369124870172842e-01,2.194874984837382956e-02,5.331587738998306847e-01,2.965082636345412522e-03,2.113040654123770831e-02,2.458511240279278448e-02,1.695045483533049596e-02,2.900651828910770155e-02,1.942755810262650814e-03,2.087523324970167946e-02
1.588000000000000000e+03,1.635251390170633368e-01,3.219909707927852589e-03,5.195424265790321745e-03,6.305016508317320967e-02,3.465041706717425507e-01,1.899379600364303200e-01,8.834371422213614655e-02,4.265783233249894474e-02,3.919854771180701636e-02,5.836713695143034425e-02
1.589000000000000000e+03,4.045951759597049002e-01,1.001874406281969346e-02,3.203310670044538788e-02,7.077183376492117428e-02,1.442172871099674514e-01,2.925188473980747106e-01,2.119525877705340927e-02,1.380420568640399956e-02,7.774039997371006913e-03,3.071500543238218309e-03
1.590000000000000000e+03,3.040220031691783786e-01,1.797056299842245825e-02,1.759089116293948568e-03,3.322704242573604194e-02,3.202819121126380120e-01,2.369262344248896160e-02,8.041083456171153887e-02,1.263149800640272491e-01,1.266838618847526167e-02,7.965256592102809563e-02
1.591000000000000000e+03,1.970204058767623945e-01,1.030125201177102979e-03,3.315840245339927161e-01,4.870966014293287051e-03,2.117801783448582109e-01,2.034658270682961623e-01,3.825915359718343872e-02,3.806096385199767181e-03,3.983652499132345551e-03,4.199570479104687906e-03
1.592000000000000000e+03,8.119625448454101946e-01,1.162430843073100802e-02,1.808621477058636575e-03,8.940700730000587099e-03,4.295785912058344008e-02,7.622576609772709066e-02,1.547282901340152859e-02,1.725713736625023031e-02,3.840103876574300868e-04,1.336622253117996859e-02
1.593000000000000000e+03,6.064226773661345049e-02,3.967289237766729411e-04,5.866928214758897475e-01,1.165902539051132981e-02,1.798938589382897413e-01,3.178785855769174912e-02,4.130513388723242724e-02,5.944213855686914828e-03,6.815728862653998299e-02,1.352080260776794551e-02
1.594000000000000000e+03,7.613523591157866921e-01,6.594258956877812640e-04,1.439427626990749968e-04,3.212656571868835638e-03,9.153759257095858692e-02,1.105419086273397473e-02,1.273353586952746253e-01,7.676632964066329879e-04,3.153524954826301572e-04,3.621457733101185461e-03
1.595000000000000000e+03,4.273837180366441002e-01,1.928201462400587918e-03,4.405607632171661403e-01,3.530388742719851956e-03,5.953385888906097267e-02,1.327610900791123885e-02,4.003345857200918054e-03,1.731355900097443154e-02,4.792443429874478425e-03,2.767761235604727227e-02
1.596000000000000000e+03,8.962689385204669623e-01,2.879041255705630433e-03,2.310657748128926853e-02,6.332889773141312873e-04,2.822527057534103892e-02,7.756852488116180999e-03,2.166574446752530039e-02,1.195323853646832434e-02,2.249250691833138414e-04,7.286122628589827670e-03
1.597000000000000000e+03,7.645979551081072412e-01,2.090328312750785143e-03,2.675786629387701121e-03,1.449993297267467528e-02,7.387005392577841723e-02,4.864023405822984203e-02,1.942317499699518224e-02,6.320760777163517141e-02,3.917196425595091680e-03,7.077729798845801626e-03
1.598000000000000000e+03,3.403433296173606903e-01,2.042610615611750030e-02,6.026605638998027000e-04,3.542784657340701804e-01,1.103800915286172746e-01,2.573502318679472475e-02,9.378630151770740719e-02,1.703011980761463123e-02,8.812246296619226501e-04,3.653667725815586131e-02
1.599000000000000000e+03,3.679509972945998464e-01,8.441672317867849121e-03,2.410375373404498589e-01,2.148291840245686313e-02,1.385050077902659771e-01,2.570610551481094033e-02,9.448472740647523294e-02,3.165309716597530798e-02,5.585511122221820113e-02,1.488282554487992473e-02
1.600000000000000000e+03,6.843589780484908847e-01,2.440532206561178002e-02,5.753443530669690928e-03,1.576177448383212984e-02,5.411678079667336938e-02,1.062016684800219102e-01,7.051126519003628190e-02,1.527161997786751976e-02,2.905749674030347167e-03,2.071339775276614253e-02
1.601000000000000000e+03,2.520388315181638084e-01,9.937085735151913318e-03,3.666235845149193873e-01,2.063536828819152735e-02,4.549711706903618313e-02,9.886686338666147988e-02,1.108854523770135270e-01,2.230581109242935154e-03,8.295525452101988606e-02,1.032986148059936160e-02
1.602000000000000000e+03,3.320788315242983457e-01,1.044073564809314403e-01,4.766335350962288978e-04,2.498707777721750622e-01,8.710007549026640983e-02,1.140420651636028515e-01,4.180998377758495671e-02,1.639528123258546938e-02,3.442304566701892554e-02,1.939594935644022716e-02
1.603000000000000000e+03,6.567860779056208242e-01,5.575828669511418215e-03,1.907028752061661492e-03,5.524753229923483333e-03,1.050082056501406430e-01,4.162988432051768078e-02,9.119771667170686880e-02,8.576283395922035258e-02,2.011754989955544335e-03,4.595915851341501532e-03
1.604000000000000000e+03,3.600799362360752182e-02,4.096002850457585711e-04,5.009987806931730514e-01,1.000852575286154990e-02,1.199108702153665884e-01,1.656208855148815218e-01,1.160413568138876361e-01,2.516483348983309613e-03,4.088144557945101037e-02,7.604058172741968644e-03
1.605000000000000000e+03,8.392239336778418712e-01,1.354519859879215350e-03,1.012475668758086979e-03,4.581136315427711270e-03,4.596685236127467933e-02,5.284732760295907106e-02,6.299212406907955461e-03,4.108597391485296901e-02,1.685595306469538242e-04,7.460008661451344829e-03
1.606000000000000000e+03,1.349533458645603978e-01,1.137387963367749756e-02,4.092298806447623380e-03,8.806073347764492576e-02,4.268838625040600188e-01,5.723307602348761541e-02,1.704966999870863864e-01,7.735143870472024896e-02,1.550026083914922415e-02,1.405440415916586749e-02
1.607000000000000000e+03,3.189607285291360950e-01,4.264409892658093423e-04,5.073339938172738775e-03,1.434576215076734107e-02,4.911602489208245770e-02,5.865473805268230784e-02,8.968123750929271609e-02,3.789806116287910420e-01,1.818704535752452972e-02,6.657407095228501381e-02
1.608000000000000000e+03,1.188754867805898313e-01,8.495696657738059654e-02,2.264943818488327626e-02,4.752714910880116439e-01,5.770902199595255577e-02,1.334186757344503482e-01,2.847905460112436574e-02,1.900938864607204168e-02,3.957848701662895763e-02,2.005198937490639682e-02
1.609000000000000000e+03,8.967562264313879705e-01,5.128907191978022972e-02,2.184076241992788294e-03,8.864515752311912314e-03,1.769868951397039671e-03,7.045798330776913490e-03,9.094881912856699058e-03,1.275348172148256520e-02,6.952283638078304243e-04,9.546850374205727990e-03
1.610000000000000000e+03,7.518131273692996164e-01,2.004423006050857353e-02,4.224384730374891074e-03,2.015395288056686524e-02,5.331605469510376782e-02,9.378378533756866198e-02,2.566389970330638232e-02,1.681613109418290605e-02,2.518380371196473049e-03,1.166605375789175371e-02
1.611000000000000000e+03,4.639281256882497040e-01,5.005959987626214247e-03,9.409853613106918674e-03,1.063240909195885681e-01,1.130824593563991287e-01,2.031189110982336565e-01,7.262103111188945859e-02,8.453078622949562748e-03,4.130739782354497618e-03,1.392574981960236283e-02
1.612000000000000000e+03,8.506368773210233325e-01,3.207309751302755974e-02,9.835775800305420619e-03,9.291784416151022477e-03,2.130318207471109532e-02,1.151119338229688802e-02,2.359607623793220574e-02,2.344924883866048720e-02,1.592419694759217687e-03,1.671034472113276312e-02
1.613000000000000000e+03,5.164856736528811165e-01,5.500482111304026006e-02,3.521892417855784687e-03,7.190698666114106463e-02,1.685002190805075239e-01,5.861790114941888008e-02,7.821623114787948361e-02,2.257790239139640526e-02,6.313377371162051405e-04,2.453703464876322987e-02
1.614000000000000000e+03,5.731932832252584209e-01,3.087625513512581854e-02,5.044444275309682701e-02,3.000207718734137011e-02,7.180962009176941607e-02,1.228215038890327487e-01,4.756228681955985971e-02,4.055555302615666824e-02,2.415425976482285172e-02,8.580718107835958244e-03
1.615000000000000000e+03,5.802190361683461362e-01,2.585209381750550647e-03,1.194206503262336821e-01,4.594918294717410812e-02,4.451336993685277299e-02,5.417535479364667811e-02,8.535925019265525049e-02,1.337000797618965141e-02,2.256254818285492389e-02,3.184539009429633583e-02
1.616000000000000000e+03,4.101906497590636080e-01,7.380686803754701701e-03,1.428344637184539301e-02,1.562962721158663304e-01,1.122532489009062245e-01,6.951549409730387041e-02,1.873817780369075869e-01,6.143699537224957090e-03,1.572762892225684078e-03,3.498196148490166635e-02
1.617000000000000000e+03,8.510404891186900134e-01,5.987444318610458949e-02,1.625546357471344041e-03,4.654278094073349345e-03,1.221940478579498432e-02,3.432580254093088590e-02,1.824652353104969094e-02,5.561417987724722248e-03,5.025045934464764802e-03,7.427048463695589200e-03
1.618000000000000000e+03,1.714570282465252837e-01,4.623422204131660829e-01,9.218961618144690118e-02,9.086286168168733468e-02,4.794332335331134842e-02,6.475059391356316474e-02,5.954190210402043881e-02,3.907407584389305938e-03,2.974592162615224099e-03,4.030454359274878232e-03
1.619000000000000000e+03,9.243848034858617169e-01,5.874791480272926331e-03,5.145665718732287015e-03,7.420155817916845474e-04,1.917247835630742428e-02,9.605745551044866590e-03,5.770026167578856321e-03,1.841290021796783763e-02,4.037060744240601740e-03,6.854512696201761277e-03
1.620000000000000000e+03,1.738992616057461194e-01,6.936219148082676741e-03,6.458935911115498869e-03,6.307012556936116010e-02,4.511271681017155477e-01,7.851515873336045725e-02,1.707016723615391307e-01,4.612564156414902285e-03,3.909976574875039662e-02,5.579128663914151125e-03
1.621000000000000000e+03,7.961236611487214621e-01,3.823452525580752631e-02,5.833173044180781953e-03,5.928236316830025679e-03,2.969994118405089312e-02,5.823695167531921235e-02,1.655438280993917072e-02,3.755660048192214356e-02,7.349738193375357368e-04,1.109755426389124819e-02
1.622000000000000000e+03,6.235286038890106575e-01,1.030897326040403680e-03,1.680077193544396528e-03,4.151435416559037458e-03,2.411408460552414701e-01,2.823380923602553799e-02,2.169118083221358018e-02,4.601422128927860900e-02,1.229796352909893684e-02,2.023096523298742108e-02
1.623000000000000000e+03,5.788555867441941283e-01,1.898047156487062403e-01,1.909473366448026163e-02,1.448921931320354059e-02,2.089664612519991777e-02,8.644734272688997523e-02,1.950022817511818524e-02,5.245480729594468455e-02,8.056277403024192504e-04,1.765109256596069168e-02
1.624000000000000000e+03,4.210045981273509708e-01,1.639143719451944398e-02,9.091458184582172641e-03,1.977070357236747067e-01,1.278129461762430585e-01,1.796070351359299599e-01,2.832850351177611595e-02,1.377176682074892321e-02,3.396766454344702334e-03,2.888452670829899128e-03
1.625000000000000000e+03,3.159190240153849083e-01,2.847196212397776205e-01,7.245815177716557684e-03,3.541014774422296396e-02,2.392547894112719287e-01,1.220963766080554805e-02,6.284855234100894528e-02,4.652320803083802303e-03,3.408863247008712960e-02,3.651459136640620388e-03
1.626000000000000000e+03,9.079552443266425410e-01,9.232069294038738536e-03,2.472415267711661809e-03,7.752955687030944898e-03,9.066590194897637331e-03,2.901883775043425512e-02,2.012746444691203632e-02,7.331007315901835568e-03,7.823961831233616163e-04,6.261019533306893051e-03
1.627000000000000000e+03,8.365084453577343870e-01,4.513166463896399472e-02,6.446383491128882329e-03,2.359891879794120181e-03,1.546407032323336185e-02,5.841497150829037810e-02,1.769835418170452243e-02,9.052598299521390571e-03,2.657745550637146976e-04,8.657845764565215776e-03
1.628000000000000000e+03,8.122854890837665209e-01,1.138127586526516133e-02,1.295368991537048688e-02,1.264727637971983993e-04,4.184361847207807017e-02,1.249404166487463365e-02,1.508670812103477844e-02,3.666656298695351174e-02,1.226023920974415133e-03,5.593611720588526071e-02
1.629000000000000000e+03,2.926701944719317661e-01,1.086807329641327827e-02,3.187901581702431986e-01,1.201608614462968891e-02,1.775904775000489155e-01,9.442177690386563405e-02,5.882876447998849206e-02,6.651263068844159680e-03,7.400571350687948184e-03,2.076263461334683022e-02
1.630000000000000000e+03,4.783212099258148942e-01,1.228156623090579345e-02,1.132595279141107927e-03,1.375240303271938747e-01,1.076822138915922711e-01,1.416582813545085862e-01,2.774798832320842651e-02,7.105430038474712384e-02,1.056762073033782733e-03,2.154105220985414598e-02
1.631000000000000000e+03,1.642963714586591351e-01,8.341627471118015155e-04,3.869578266177841064e-01,1.406487549313350550e-02,2.198945183492533317e-01,5.417329844518524451e-02,8.028626270563757328e-02,5.642544787713466015e-02,1.923864819660680084e-02,3.828588109493831493e-03
1.632000000000000000e+03,2.198680761766626940e-02,3.660163266174985830e-02,3.944161030585868755e-03,7.200609816332484980e-01,5.929725445059848624e-03,3.607639139578514009e-02,1.198674842203190927e-01,3.895555429368272038e-03,1.521205019804508160e-03,5.011605554641249821e-02
1.633000000000000000e+03,3.174878561948172306e-01,2.689539872869021325e-03,4.517330357102161686e-01,3.493652832767599106e-03,1.109311256677077973e-01,2.496250814151274033e-02,4.543478201969020080e-02,3.445208504824459096e-03,3.064461277456114602e-02,9.177678281033682314e-03
1.634000000000000000e+03,4.338344528489571639e-01,2.455041190232311928e-03,4.092634887618422368e-02,1.418063251077172349e-01,7.752501923672208695e-02,1.469956544919075458e-01,2.400973088225228855e-02,6.655176300588348803e-02,2.078088153152861731e-02,4.511478282861497435e-02
1.635000000000000000e+03,8.357042654083105537e-01,4.239594648889066786e-03,4.748342288634277084e-04,5.242515100762801424e-04,2.113002581746436723e-02,1.164393779227898204e-02,7.162251008979067177e-03,9.499660603882514875e-02,1.257900587364987541e-02,1.154522767266319763e-02
1.636000000000000000e+03,3.808616374487554523e-01,3.593612223803939291e-03,4.048977020439921068e-03,1.480594113458145178e-01,1.859201852801924126e-01,7.477871436718299195e-03,2.090962846810702214e-01,3.993190118111283882e-02,8.134247284226758931e-04,2.019669465366968550e-02
1.637000000000000000e+03,7.952938555267753395e-01,1.587595970853640558e-03,1.465371320657917788e-03,5.393873676547812981e-03,8.443343144949419510e-02,7.335275897407671220e-02,9.717395569217085124e-03,1.008926557662442013e-02,3.795997335574069790e-04,1.828685220219545757e-02
1.638000000000000000e+03,6.416156098982276346e-01,1.733802150960360791e-02,6.266319826964327974e-04,1.089455641410587775e-02,6.389313046994382628e-02,9.148072825995755275e-02,5.147863961630881613e-02,1.123230504700165888e-01,2.916786006265690862e-03,7.432845372873943084e-03
1.639000000000000000e+03,8.905949138391999753e-01,3.845646888841126876e-02,1.068023641098649404e-02,7.320612392104572114e-04,1.403439993687786644e-02,1.120256199162156067e-02,1.977945755231336200e-02,7.097821098348379605e-03,6.791783885172782533e-04,6.742900654513266090e-03
1.640000000000000000e+03,2.036361332753198194e-01,2.488998365931208048e-04,6.565369311255457863e-01,3.062794810224569488e-03,1.154755703266459495e-02,6.402290457823382741e-02,3.576545089739847916e-02,1.916643179054520715e-04,2.430939595911759538e-02,6.782681669968556801e-04
1.641000000000000000e+03,9.076325633455930575e-01,2.874784610217384628e-02,1.029488980544323098e-02,1.120585404874520742e-03,1.326187275031590930e-02,2.900414017084771909e-02,4.312813223075384964e-03,1.302989486652127073e-03,1.862643692796152025e-03,2.459656018228063758e-03
1.642000000000000000e+03,4.240654465825077768e-02,1.798199470606454131e-02,2.392807542011715985e-02,1.089174546748835626e-01,3.641507338480270972e-01,9.369347375756944749e-03,1.625143761340444859e-01,4.990241602578712049e-03,1.327709526847869193e-01,1.329702788954896797e-01
1.643000000000000000e+03,6.401930162767570653e-01,2.762708946936381221e-02,9.908213726009956063e-03,1.590674138271528162e-03,1.732146111037753955e-01,1.016653311806768253e-02,2.937033948843044071e-02,2.039986246244837251e-02,3.855712942762423430e-04,8.714408892259942196e-02
1.644000000000000000e+03,3.396346192778633699e-01,2.816966008894705720e-02,2.737493159547015747e-02,2.314041974069211971e-01,1.834741722044817558e-01,1.054133498290751036e-01,3.454767164383366895e-02,2.836581650639283941e-02,5.620899528919082525e-03,1.599468191809572809e-02
1.645000000000000000e+03,5.207526804753821459e-01,3.276281555520672156e-02,4.018547378493046718e-02,1.614983787758202671e-01,3.673479778165943815e-02,9.345407306530684188e-02,5.322289684288030592e-02,2.508256505107509578e-03,1.291696931763556752e-02,4.596365789607074342e-02
1.646000000000000000e+03,7.835951973615156163e-01,5.996671634271640711e-03,2.202318796234311801e-02,5.258506271372601071e-03,2.476928289142115228e-02,9.183915680083647171e-02,3.732433442544075275e-02,1.660640070332237289e-02,4.105184487638485584e-03,8.482077461837846805e-03
1.647000000000000000e+03,5.555607972405349759e-01,9.179225728698318931e-02,8.638286097057395335e-03,1.317068002450268449e-01,5.063925532790077705e-02,8.121657395671434687e-02,5.655214919134806534e-02,7.086361628014213772e-03,1.093202696816216856e-03,1.571431632960395772e-02
1.648000000000000000e+03,7.630105157829907281e-01,4.983437850474758610e-03,7.579392500365632508e-03,2.807951864666993324e-03,1.536481816515263832e-01,3.628648433232211507e-02,1.785114773486363646e-02,5.760862156030304403e-03,3.067907659481163831e-04,7.765235360811399527e-03
1.649000000000000000e+03,6.459796771844725782e-01,3.799990407883821475e-02,1.119735377546070797e-02,2.367704031163743797e-02,5.575369101009571698e-02,7.331862516897712234e-02,4.297973120915708767e-02,7.535999900182868694e-02,5.385066622764615903e-03,2.834891163676781650e-02
1.650000000000000000e+03,8.504282389550216203e-01,7.657954678014992477e-04,1.746285450110094534e-02,8.680733608931835233e-04,1.297661734931565038e-02,2.092310124208883806e-02,1.696196577271474187e-02,6.208054936127286455e-02,2.111865402897434262e-03,1.542093858689318545e-02
1.651000000000000000e+03,5.573888668055448914e-01,7.202580795229393713e-03,2.508121750980410979e-03,4.586150840277025686e-02,4.976470373908338518e-02,1.321827917904772609e-01,1.121089351139185376e-02,1.715471873279450499e-01,1.000063939035988978e-03,2.133328193754140470e-02
1.652000000000000000e+03,8.171502013417069055e-01,8.491007070840595828e-04,6.225530238288452811e-02,6.856899492853829430e-03,5.944744051991557310e-02,1.628470196979227985e-02,1.372403918360504127e-02,2.037235306050430746e-03,7.686972305374617336e-03,1.370810679073290218e-02
1.653000000000000000e+03,2.957559235599264147e-01,1.978122711346098038e-03,5.974146447674222316e-02,1.061928495505268383e-01,1.349817581537307576e-01,2.552528191072215291e-01,6.867345625265043607e-02,2.434924909141270716e-02,1.377197078228533170e-02,3.930238631415755579e-02
1.654000000000000000e+03,2.312683826156426703e-01,5.216499456619616559e-02,5.293274764495986551e-02,1.738477765875269254e-01,1.335672825118730533e-01,6.157231791694329874e-03,9.371625082377266214e-02,1.649725590202371500e-02,3.526746292024357521e-02,2.045806146360669986e-01
1.655000000000000000e+03,7.285548212623733644e-01,1.050686906453882422e-02,3.564980307853308356e-02,3.697837338074374397e-02,7.325657340179941683e-03,4.280643497095416861e-02,3.440564051382616340e-02,9.325880046586132455e-02,1.626467738957185953e-03,8.887132184032277976e-03
1.656000000000000000e+03,1.569976040566877229e-01,1.622785820042924043e-01,5.621897050507734805e-01,1.288355122203907943e-03,1.805302811222363191e-02,3.007475027911393067e-02,3.274169747803597208e-02,5.485338193205985908e-04,1.822775977697241659e-02,1.759998430037592113e-02
1.657000000000000000e+03,6.581581770774018736e-01,4.995454804136227958e-03,4.831379481461425818e-02,2.328956239343843090e-02,1.283722898939103074e-01,3.277497427101565275e-02,4.947088455449637212e-02,1.123621520189902606e-02,5.846850550143210291e-03,3.754179643894454965e-02
1.658000000000000000e+03,6.843522101434993399e-01,3.972193007352728400e-03,3.681503858401273706e-03,9.329972488262118849e-05,3.918195271055441992e-02,5.089336535789181978e-03,1.612014388069688692e-02,2.406879244151700070e-01,9.429827103854392534e-04,5.878453013268085045e-03
1.659000000000000000e+03,3.212503229339795929e-01,1.572999558399900896e-02,2.124990714333927291e-03,1.808543288801160998e-01,9.668636927706933393e-02,2.308039351217889279e-01,4.877414800210155138e-02,8.642991258337803795e-02,1.161119867252315314e-02,5.734798230710265281e-03
1.660000000000000000e+03,4.461884755512088852e-01,9.148390454358187526e-03,7.995293339062259710e-03,2.658366417280448868e-01,5.490196605007759134e-02,1.316656162020545251e-01,5.313392731300653482e-02,8.217509754076549044e-03,3.333765542683163850e-03,1.957841406542739152e-02
1.661000000000000000e+03,5.436628381804926580e-01,3.268165166024702417e-01,2.594736925742656755e-02,2.085908942296921514e-03,4.060981268109882175e-06,1.009555289047877336e-01,6.302212059096949572e-05,2.106557384595478461e-04,3.382675035218659179e-05,2.202725218549912484e-04
1.662000000000000000e+03,1.384561112578634179e-01,7.280499796771076892e-02,1.449497731052512006e-01,2.640200728978242539e-01,1.666553490979965496e-02,3.215302538074683580e-01,1.704461983473379988e-02,2.372624784729485212e-03,6.786177952177634490e-03,1.536983348244144384e-02
1.663000000000000000e+03,4.690924651548268320e-01,1.180002472649987382e-03,6.796258287906084723e-03,5.669513978154756134e-03,2.504148791008454777e-01,2.079100372558355114e-01,1.323193814671345947e-02,3.603297015891560734e-02,2.734385282284022313e-03,6.937550161868177509e-03
